Timestamp,Src_MAC,Dst_MAC,EtherType,Frame_Length,Label
1707517286.650901,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,332,Unknown
1707517286.654106,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,753,Unknown
1707517286.654131,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,100,Unknown
1707517286.657952,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.658107,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.658253,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.658559,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.659365,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,599,Unknown
1707517286.660449,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,390,Unknown
1707517286.664173,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.668893,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,612,Unknown
1707517286.670723,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,596,Unknown
1707517286.679359,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,600,Unknown
1707517286.681068,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1049,Unknown
1707517286.683120,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.689322,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517286.694910,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
1707517286.707675,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,275,Unknown
1707517286.716432,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,481,Unknown
1707517286.745352,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.747387,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517286.749896,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.787326,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.793448,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1117,Unknown
1707517286.793470,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,100,Unknown
1707517286.837185,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517286.921629,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517287.227485,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517287.501128,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x806,42,Unknown
1707517287.508916,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517287.630579,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517287.630652,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517287.834199,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517288.541125,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x806,42,Unknown
1707517288.624189,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517288.624264,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517291.318079,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,97,Unknown
1707517291.318372,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517291.322548,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,86,Unknown
1707517291.326744,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,118,Unknown
1707517291.328864,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,74,Unknown
1707517291.344362,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517291.354825,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,74,Unknown
1707517291.356956,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517291.357577,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,583,Unknown
1707517291.383040,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517291.383065,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,211,Unknown
1707517291.386039,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517291.394832,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517291.395334,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,117,Unknown
1707517291.467817,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517291.469544,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,977,Unknown
1707517291.485455,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517291.495173,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517291.661118,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x806,42,Unknown
1707517291.664345,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x806,42,Unknown
1707517292.398659,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,279,Unknown
1707517292.398811,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517292.481145,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517292.481781,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517292.541125,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517293.581134,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517294.891820,36:cd:80:d9:58:3d,33:33:00:00:00:02,0x86dd,70,Unknown
1707517296.772100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,263,Unknown
1707517296.883938,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517298.347938,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517298.424988,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517301.412997,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,97,Unknown
1707517301.413286,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517301.433564,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,74,Unknown
1707517301.439522,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517301.457252,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,74,Unknown
1707517301.475398,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517301.475839,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,583,Unknown
1707517301.479700,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517301.498715,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517301.498740,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,211,Unknown
1707517301.500909,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517301.504253,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,117,Unknown
1707517301.567659,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517301.599850,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,279,Unknown
1707517301.600058,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517301.609232,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1014,Unknown
1707517301.610862,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517301.623112,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517301.631647,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517302.237583,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517303.261123,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517303.348604,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517303.574715,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517303.599818,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517303.605635,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,78,Unknown
1707517304.301139,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517311.524957,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,97,Unknown
1707517311.527042,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517311.527194,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,74,Unknown
1707517311.548272,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517311.554409,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,74,Unknown
1707517311.558728,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517311.565282,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,583,Unknown
1707517311.591532,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517311.592018,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517311.592041,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,211,Unknown
1707517311.597268,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517311.598884,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,117,Unknown
1707517311.667826,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517311.697910,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,279,Unknown
1707517311.698129,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517311.708270,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,977,Unknown
1707517311.708602,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517311.708750,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517311.734591,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517313.205053,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,591,Unknown
1707517313.205357,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,816,Unknown
1707517313.207747,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,589,Unknown
1707517313.207813,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1514,Unknown
1707517313.207899,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1454,Unknown
1707517313.207938,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,589,Unknown
1707517313.210808,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1468,Unknown
1707517313.210877,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517313.210964,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517313.211063,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517313.232678,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1032,Unknown
1707517313.233103,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517313.233131,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517313.237103,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517313.238555,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,332,Unknown
1707517313.240843,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.241239,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
1707517313.242404,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
1707517313.243906,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.244284,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.244668,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,390,Unknown
1707517313.245722,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.246782,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,599,Unknown
1707517313.249615,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,600,Unknown
1707517313.253252,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,596,Unknown
1707517313.253315,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,612,Unknown
1707517313.266137,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,753,Unknown
1707517313.266162,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,100,Unknown
1707517313.269596,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.271228,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517313.274895,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1049,Unknown
1707517313.276108,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.278550,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517313.279067,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,302,Unknown
1707517313.291662,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,275,Unknown
1707517313.295783,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,481,Unknown
1707517313.299130,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.319221,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517313.330359,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.333954,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.385545,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1117,Unknown
1707517313.385574,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,100,Unknown
1707517313.444364,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517313.516673,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517313.824091,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517314.128623,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517314.217471,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517314.217543,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517314.424158,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517314.724741,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517315.019885,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517315.209843,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517315.212248,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517315.311117,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517321.625175,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,97,Unknown
1707517321.625473,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517321.625626,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,86,Unknown
1707517321.634392,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,118,Unknown
1707517321.639736,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,74,Unknown
1707517321.652040,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517321.664752,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,74,Unknown
1707517321.668147,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517321.680047,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,583,Unknown
1707517321.695718,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517321.704658,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517321.704683,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,211,Unknown
1707517321.707464,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517321.711022,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,117,Unknown
1707517321.775818,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517321.797803,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,279,Unknown
1707517321.797830,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517321.798020,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517321.819290,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1014,Unknown
1707517321.843340,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517321.858654,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517321.858807,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517321.858953,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517321.871913,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517321.876057,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517323.423481,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,263,Unknown
1707517323.651541,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517324.765658,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517325.162686,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,816,Unknown
1707517325.163154,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517325.163219,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517325.163255,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517325.232165,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517325.240875,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1049,Unknown
1707517325.356809,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517325.470042,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517325.776730,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517325.821123,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517326.084145,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517326.152834,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517326.154528,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517326.372202,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517326.678522,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517326.861126,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517326.976724,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517327.154157,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517327.154228,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517327.280513,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517328.114589,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517329.181132,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517330.221124,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517331.731266,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,97,Unknown
1707517331.731454,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517331.733494,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,74,Unknown
1707517331.756202,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517331.758952,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,74,Unknown
1707517331.766588,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517331.770521,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,583,Unknown
1707517331.796042,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517331.796067,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,211,Unknown
1707517331.803689,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517331.809243,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517331.812958,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,117,Unknown
1707517331.879814,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517331.886427,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,1098,Unknown
1707517331.898227,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,279,Unknown
1707517331.898460,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517331.911811,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517331.941541,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517331.941936,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517331.963910,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517331.971509,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
1707517334.582696,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517335.661123,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517336.701122,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517337.073993,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,816,Unknown
1707517337.088113,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517337.088224,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517337.089814,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517337.100112,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517337.168034,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,1049,Unknown
1707517337.234955,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517337.396399,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517337.699307,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517338.012784,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517338.086693,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517338.089350,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517338.308000,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517338.606609,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517338.901028,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517339.091325,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x800,46,Unknown
1707517339.093884,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,189,Unknown
1707517339.195278,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x800,543,Unknown
1707517341.836861,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,97,Unknown
1707517341.840929,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517341.846084,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,74,Unknown
1707517341.863194,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517341.872565,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,74,Unknown
1707517341.875646,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517341.881495,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,583,Unknown
1707517341.907595,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517341.907620,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517341.907822,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,211,Unknown
1707517341.912415,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,66,Unknown
1707517341.916522,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,117,Unknown
1707517341.983782,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517342.034263,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,977,Unknown
1707517342.060117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,66,Unknown
1707517342.141119,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x806,42,Unknown
1707517342.164365,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x806,42,Unknown
1707517342.952607,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,279,Unknown
1707517342.952739,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517343.026585,b8:27:eb:59:60:d1,ff:ff:ff:ff:ff:ff,0x806,42,Unknown
1707517343.035935,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x800,97,Unknown
1707517343.076599,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x800,54,Unknown
